Date,Open,High,Low,Close,Adj Close,Volume
13/06/1997,1.959718,1.971336,1.959718,1.959718,1.620642,232380
16/06/1997,1.975209,1.975209,1.93648,1.938804,1.603346,180740
17/06/1997,1.975209,1.975209,1.940353,1.944613,1.60815,245290
18/06/1997,1.944226,1.951197,1.94074,1.94074,1.604948,90370
19/06/1997,1.975209,1.975209,1.93648,1.944226,1.60783,167830
20/06/1997,1.95507,1.959718,1.94655,1.946937,1.610072,154920
23/06/1997,1.971336,1.971336,1.920988,1.920988,1.588613,180740
24/06/1997,1.93648,1.93648,1.920988,1.920988,1.588613,103280
25/06/1997,1.93648,1.93648,1.913242,1.920988,1.588613,167830
26/06/1997,1.913242,1.93648,1.905496,1.924861,1.591816,296930
27/06/1997,1.93648,1.93648,1.914017,1.914017,1.582848,116190
30/06/1997,1.913242,1.920213,1.89775,1.920213,1.587973,219470
01/07/1997,1.913242,1.913242,1.886131,1.899687,1.570998,180740
02/07/1997,1.914017,1.914017,1.89775,1.905496,1.575801,167830
03/07/1997,1.917115,1.917115,1.89775,1.89775,1.569396,206560
04/07/1997,1.89775,1.902785,1.859021,1.89775,1.569396,309840
07/07/1997,1.89775,1.899687,1.873738,1.877998,1.553061,206560
08/07/1997,1.820291,1.928734,1.820291,1.920988,1.588613,335660
