Date,Open,High,Low,Close,Adj Close,Volume
21/03/1996,10.158666,10.4,10.266666,10.36,8.823288,185625
22/03/1996,10.36,10.372,10.16,10.318666,8.788087,298125
25/03/1996,10.318666,10.4,10.24,10.26,8.738123,245625
26/03/1996,10.26,10.386666,10.226666,10.309333,8.780138,206250
27/03/1996,10.309333,10.56,10.32,10.542666,8.978858,399375
28/03/1996,10.542666,10.666666,10.566666,10.64,9.061757,67500
29/03/1996,10.64,10.793333,10.546666,10.561333,8.994758,163125
01/04/1996,10.561333,10.76,10.613333,10.665333,9.083332,71250
02/04/1996,10.665333,10.706666,10.56,10.577333,9.008387,163125
03/04/1996,10.577333,10.797333,10.677333,10.696,9.109451,125625
04/04/1996,10.696,10.692,10.6,10.616,9.041318,54375
05/04/1996,10.616,10.616,10.616,10.616,9.041318,0
08/04/1996,10.693333,10.852,10.693333,10.786666,9.186667,105000
09/04/1996,10.786666,10.906666,10.66,10.670666,9.087873,140625
10/04/1996,10.670666,10.798666,10.68,10.773333,9.175313,112500
11/04/1996,10.773333,10.826666,10.64,10.825333,9.219599,153750
12/04/1996,10.669333,10.88,10.669333,10.873333,9.26048,180000
15/04/1996,10.873333,11.146666,10.826666,11.128,9.477371,258750
16/04/1996,11.128,11.572,11.146666,11.484,9.780564,388125
17/04/1996,11.484,12.08,11.733333,11.946666,10.174605,163125
18/04/1996,11.946666,12.186666,11.866666,12.058666,10.269988,350625
19/04/1996,12.058666,12.133333,11.946666,12.037333,10.251822,198750
22/04/1996,12.037333,12.024,11.333333,11.670666,9.939544,238125
23/04/1996,11.670666,11.6,11.226666,11.292,9.617044,258750
24/04/1996,11.786666,11.865333,11.601333,11.741333,9.999726,127500
25/04/1996,11.741333,11.68,11.466666,11.468,9.76694,103125
26/04/1996,11.468,11.626666,11.413333,11.506666,9.79987,95625
29/04/1996,11.506666,11.466666,11.334666,11.414666,9.721518,50625
30/04/1996,11.414666,11.510666,11.413333,11.462666,9.762395,198750
01/05/1996,11.462666,11.68,11.546666,11.601333,9.880493,46875
02/05/1996,11.601333,11.573333,11.413333,11.466666,9.765802,30000
03/05/1996,11.466666,11.573333,11.201333,11.201333,9.539827,46875
06/05/1996,11.201333,10.933333,10.746666,10.886666,9.271835,69375
07/05/1996,10.886666,10.933333,10.72,10.833333,9.226414,166875
08/05/1996,10.833333,11.066666,10.773333,11.066666,9.425135,99375
09/05/1996,11.08,11.092,10.933333,10.953333,9.328612,78750
10/05/1996,10.953333,10.88,10.56,10.668,9.085603,151875
13/05/1996,10.668,10.693333,10.521333,10.521333,8.960692,58125
14/05/1996,10.521333,10.64,10.4,10.417333,8.872119,161250
15/05/1996,10.506666,10.665333,10.402666,10.502666,8.944792,91875
16/05/1996,10.502666,10.666666,10.532,10.570666,9.002705,86250
17/05/1996,10.56,10.613333,10.493333,10.552,8.98681,39375
20/05/1996,10.552,10.534666,10.4,10.481333,8.926624,144375
21/05/1996,10.481333,10.506666,10,10.069333,8.57574,121875
22/05/1996,10.069333,10.24,9.92,10.177333,8.667718,82500
23/05/1996,10.177333,10.146666,10.061333,10.137333,8.63365,71250
24/05/1996,10.137333,10.134666,9.813333,10.073333,8.579141,215625
27/05/1996,10.073333,9.948,9.733333,9.84,8.380422,75000
28/05/1996,9.84,10.128,9.666666,10.061333,8.568923,97500
29/05/1996,10.16,10.293333,10.16,10.230666,8.71314,118125
30/05/1996,10.230666,10.266666,10.054666,10.096,8.598451,43125
31/05/1996,10.096,10.126666,10.033333,10.110666,8.61094,41250
03/06/1996,10.110666,10.108,10.006666,10.08,8.584821,39375
04/06/1996,10.08,10.186666,10.066666,10.089333,8.592771,114375
05/06/1996,10.136,10.266666,10.134666,10.266666,8.743799,26250
06/06/1996,10.4,10.56,10.4,10.454666,8.903916,76875
07/06/1996,10.266666,10.56,10.266666,10.56,8.993624,48750
10/06/1996,10.666666,10.866666,10.666666,10.848,9.238906,80625
11/06/1996,10.694666,10.933333,10.694666,10.744,9.150332,112500
12/06/1996,10.826666,11.038666,10.826666,10.873333,9.26048,399375
13/06/1996,11.066666,11.2,11.066666,11.133333,9.481914,238125
14/06/1996,11.2,11.398666,11.2,11.333333,9.652249,290625
17/06/1996,11.333333,11.333333,11.2,11.222666,9.557994,86250
18/06/1996,11.201333,11.385333,11.093333,11.281333,9.60796,275625
19/06/1996,11.253333,11.253333,11.16,11.2,9.538692,82500
20/06/1996,11.066666,11.173333,11.066666,11.094666,9.448981,210000
21/06/1996,11.006666,11.126666,11.006666,11.093333,9.447845,88125
24/06/1996,11.04,11.066666,11.013333,11.062666,9.421728,127500
25/06/1996,10.992,11.04,10.944,10.944,9.320665,150000
26/06/1996,10.986666,11.013333,10.973333,10.98,9.351324,120000
27/06/1996,10.853333,10.94,10.806666,10.876,9.262752,48750
28/06/1996,10.814666,10.986666,10.814666,10.929333,9.308173,84375
01/07/1996,10.866666,10.88,10.84,10.846666,9.237768,80625
02/07/1996,10.853333,11.329333,10.853333,11.182666,9.523929,493125
03/07/1996,10.801333,11.2,10.801333,11.112,9.463746,322500
04/07/1996,11.058666,11.130666,10.888,11.014666,9.380847,210000
05/07/1996,11.189333,11.413333,11.189333,11.257333,9.587522,568125
08/07/1996,11.148,11.3,11.148,11.213333,9.550048,133125
09/07/1996,11.066666,11.198666,10.934666,11.085333,9.441031,410625
10/07/1996,10.8,10.933333,10.8,10.881333,9.267294,63750
11/07/1996,10.754666,11.2,10.754666,11.190666,9.530742,153750
12/07/1996,11.094666,11.146666,11.094666,11.138666,9.486458,153750
15/07/1996,10.988,11.206666,10.988,11.206666,9.54437,78750
16/07/1996,11.173333,11.332,11.154666,11.209333,9.54664,136875
