Date,Open,High,Low,Close,Adj Close,Volume
13/09/1996,43.4375,43.625,43.325001,43.40625,28.858725,34800
16/09/1996,42.943748,43.150002,42.650002,42.724998,28.405796,70400
17/09/1996,43.1875,44.3125,42.825001,42.943748,28.551235,150000
18/09/1996,42.875,43.5,42.875,42.987499,28.580317,122400
19/09/1996,42.787498,42.993752,42.756248,42.762501,28.430731,16800
20/09/1996,42.525002,42.75,42.375,42.606251,28.326849,39200
23/09/1996,42.09375,42.09375,40.65625,40.662498,27.034548,58400
24/09/1996,40.75,41.5,40.625,40.950001,27.225691,114400
25/09/1996,41.25,41.731251,41.25,41.337502,27.483316,50800
26/09/1996,40.84375,41.193748,40.75,40.825001,27.142586,52800
27/09/1996,40.625,40.625,39.662498,39.881248,26.515123,67200
30/09/1996,39.375,40.25,38.75,39.71875,26.407091,69200
01/10/1996,39.375,40.25,39.162498,39.712502,26.402933,76000
02/10/1996,39.712502,39.712502,39.712502,39.712502,26.402933,0
03/10/1996,39.375,40,39.0625,39.456249,26.232567,68800
04/10/1996,39.212502,39.212502,37.875,38.037498,25.289303,92400
07/10/1996,38.131248,38.131248,36.5,37.493752,24.927792,300400
08/10/1996,36.887501,39.34375,36.887501,39.162498,26.037268,296400
09/10/1996,37.90625,39.375,37.90625,39.150002,26.028957,279200
10/10/1996,39.3125,40.625,39.137501,40.049999,26.627323,73200
11/10/1996,40.625,42.5,39.943748,40.412498,26.868336,120000
14/10/1996,39.6875,40.1875,39.631248,39.956249,26.564993,86000
15/10/1996,39.418751,40.625,39.40625,40.400002,26.860018,221600
16/10/1996,40.25,40.3125,39.75,39.799999,26.461105,21600
17/10/1996,39.625,40,39.318748,39.950001,26.560837,48000
18/10/1996,39.881248,40.306252,39.881248,39.924999,26.54421,64400
21/10/1996,39.924999,39.924999,39.924999,39.924999,26.54421,0
22/10/1996,40.625,40.806252,40.137501,40.443748,26.889099,72000
23/10/1996,41.21875,41.5,40.875,41.1875,27.383589,426000
24/10/1996,41.487499,41.5,40.8125,41.181252,27.379438,992800
25/10/1996,41.09375,41.09375,39.75,40.356251,26.830935,58400
28/10/1996,40.806252,40.90625,40.506248,40.6875,27.051163,64800
29/10/1996,40.125,40.125,38.96875,39.256248,26.099594,124000
30/10/1996,39.256248,39.256248,39.256248,39.256248,26.099594,0
31/10/1996,39.375,39.8125,38.599998,39.681252,26.382151,112400
01/11/1996,41.231251,41.231251,39.5,39.568748,26.307358,86400
04/11/1996,39,39.34375,38.28125,38.737499,25.7547,46800
05/11/1996,39.362499,39.362499,38.4375,38.90625,25.866896,58800
06/11/1996,37.8125,39.125,37.625,38.96875,25.908445,61200
07/11/1996,39.125,39.868752,39,39.799999,26.461105,31600
