Date,Open,High,Low,Close,Volume
12/02/2013,35.743744,36.172913,34.210995,34.517544,9216267
13/02/2013,34.647827,35.544487,34.364269,34.755119,8640440
14/02/2013,34.816429,34.816429,32.586277,33.038437,13849650
15/02/2013,32.946472,34.333614,32.662914,34.088371,8118287
18/02/2013,34.264641,35.697762,34.057716,35.444859,10241731
19/02/2013,35.728416,36.63274,35.253262,36.418152,8582244
20/02/2013,36.479462,36.770687,36.06562,36.264877,9098336
21/02/2013,35.866364,36.142258,34.831757,35.122978,6640460
22/02/2013,35.02335,35.973656,34.532871,35.498505,7298206
25/02/2013,35.713089,35.935337,33.758831,34.348942,7429486
26/02/2013,34.348942,34.348942,32.969463,33.222366,8117550
27/02/2013,33.253021,34.90073,32.417675,34.38726,10223679
28/02/2013,34.701473,35.061668,32.954136,33.053764,11569612
01/03/2013,33.015446,33.398636,31.436714,32.455994,10986973
04/03/2013,32.655251,32.762543,31.2068,32.218418,13100676
05/03/2013,32.371693,33.444618,31.536343,33.245361,10539242
06/03/2013,33.4063,34.310619,32.808525,33.804813,10561653
07/03/2013,33.889114,34.992695,33.873787,34.870075,9294219
08/03/2013,35.046341,36.295532,34.870075,36.119267,11861264
11/03/2013,35.866364,37.53706,35.866364,37.337803,14486061
12/03/2013,37.399113,37.552387,36.096275,36.648067,10381773
13/03/2013,36.63274,36.63274,35.29158,35.498505,8038816
14/03/2013,35.253262,37.092564,34.670818,36.724705,11355520
15/03/2013,36.786015,37.698002,36.326187,36.686386,13195010
18/03/2013,36.479462,36.602085,35.429527,36.111603,7604851
19/03/2013,36.402824,36.402824,34.379597,34.532871,9125940
20/03/2013,34.18034,34.854748,32.954136,33.260689,8832891
21/03/2013,33.413963,33.866123,31.436714,31.942522,11264135
22/03/2013,31.988504,32.172436,30.302479,30.87726,18452923
25/03/2013,31.045862,31.758593,29.283199,29.681715,19287064
26/03/2013,29.850317,29.850317,28.900011,29.467131,8757021
28/03/2013,29.513111,31.390732,28.884684,30.992216,10693246
01/04/2013,31.260448,31.83523,30.861933,31.697283,7101181
02/04/2013,31.421387,32.793198,31.421387,32.639923,7744312
03/04/2013,32.632259,35.322235,32.356365,33.536583,20720911
04/04/2013,33.199375,33.521255,31.83523,32.095798,11975516
05/04/2013,31.927195,33.245361,31.727938,32.471321,9073067
08/04/2013,32.647587,33.092087,31.89654,32.218418,6775270
09/04/2013,32.494312,33.398636,31.819902,32.065144,9288549
10/04/2013,32.249073,32.547958,30.371452,31.505688,16178594
11/04/2013,31.666628,32.172436,31.183809,31.796909,9148265
12/04/2013,31.421387,32.471321,31.084181,32.2644,7896490
15/04/2013,31.881212,33.038437,31.582325,32.578613,7901807
16/04/2013,32.647587,33.858459,32.356365,33.682194,8580789
17/04/2013,33.858459,34.256973,32.831516,33.038437,10492398
18/04/2013,32.931145,33.896778,32.38702,33.743504,10116492
22/04/2013,33.720512,34.670818,33.061432,34.402588,8128243
23/04/2013,34.486889,34.854748,32.808525,33.099747,21714628
25/04/2013,32.915817,33.398636,32.425339,33.099747,12970988
26/04/2013,33.207043,33.605556,32.417675,32.624596,5780405
29/04/2013,32.724224,33.567238,32.187763,33.253021,7001178
30/04/2013,33.421627,33.697521,32.494312,33.429291,9254597
02/05/2013,33.10741,34.18034,33.015446,33.544247,8041112
03/05/2013,33.567238,34.463898,32.823853,34.096035,9329815
06/05/2013,34.333614,35.253262,33.73584,35.008022,7536151
07/05/2013,35.184288,35.805054,35.099987,35.552151,9837882
08/05/2013,35.406536,35.636452,34.586517,35.130642,6769829
09/05/2013,35.176624,35.973656,34.847084,35.145969,6140287
10/05/2013,35.176624,35.29158,34.486889,34.747456,4858311
13/05/2013,34.548199,34.6325,32.946472,33.291344,5525517
14/05/2013,33.230034,33.291344,32.57095,32.915817,5024424
15/05/2013,32.954136,35.008022,32.915817,34.647827,6926560
16/05/2013,34.824093,35.559814,34.502216,35.122978,6178676
17/05/2013,35.122978,36.540775,34.640163,36.073284,6804198
20/05/2013,36.63274,38.510357,36.019638,37.230511,28470509
21/05/2013,37.307148,37.866604,36.24955,36.747696,13781602
22/05/2013,36.824333,37.14621,35.444859,35.682434,7150341
23/05/2013,35.406536,35.460182,32.892826,33.574902,10438534
24/05/2013,33.743504,34.233986,33.076756,33.889114,6066166
27/05/2013,33.79715,34.854748,33.567238,34.525208,5143263
28/05/2013,34.6325,34.96204,33.73584,34.00407,6470981
29/05/2013,33.720512,34.325951,33.115074,33.651539,8827000
30/05/2013,34.333614,34.594181,33.766495,34.050053,10536834
31/05/2013,33.73584,34.24931,32.172436,32.44833,6981370
03/06/2013,32.494312,32.524967,31.375404,31.873549,8179667
04/06/2013,31.881212,32.555622,31.421387,31.635971,7527030
05/06/2013,31.697283,32.816189,31.421387,32.662914,7915932
06/06/2013,32.632259,33.076756,31.911867,32.969467,6707575
07/06/2013,33.007782,33.4063,31.927195,32.134113,5566339
10/06/2013,32.356365,32.632259,31.199139,31.582325,6139381
11/06/2013,31.26811,31.528679,28.677763,30.187523,12846212
12/06/2013,30.04191,30.463417,26.97641,28.034008,25791012
13/06/2013,27.58951,28.026344,26.892109,27.19866,12213676
14/06/2013,27.543528,27.842415,27.007065,27.474554,20376459
17/06/2013,27.581846,27.58951,25.987785,27.24464,13485416
18/06/2013,27.390251,28.953657,26.838463,28.555143,12891432
19/06/2013,28.662436,29.735361,28.1413,29.42881,10764843
20/06/2013,29.106934,29.106934,27.46689,28.056999,13266463
21/06/2013,27.742785,28.861692,27.367262,28.018681,25039983
24/06/2013,27.727457,28.32523,26.838463,27.91905,7813482
25/06/2013,27.91905,29.459467,27.236977,28.915339,11158827
26/06/2013,29.329182,29.329182,27.957371,28.432524,13775659
27/06/2013,28.854029,29.796671,28.601126,29.405821,12271135
28/06/2013,29.643396,32.187763,29.643396,31.582325,11060762
01/07/2013,31.865885,33.253021,31.536343,33.130402,7504384
02/07/2013,33.260689,33.636211,32.547958,33.214706,10326200
03/07/2013,32.647587,32.724224,31.045862,31.521013,10612933
04/07/2013,31.620644,31.988504,30.624355,31.566998,10436316
05/07/2013,31.651299,32.2644,30.831278,31.275776,11272838
08/07/2013,30.624355,31.55167,29.965273,31.291103,7484479
09/07/2013,31.421387,31.950186,30.616692,31.390732,8867581
10/07/2013,31.390732,31.61298,30.440426,30.67034,6322372
11/07/2013,31.237455,31.720272,30.884924,31.183809,6048355
12/07/2013,31.352413,31.574661,30.302479,30.777632,5830961
15/07/2013,30.808287,31.229794,30.402107,30.930906,6337345
16/07/2013,30.65501,30.838942,29.903963,30.578375,6209868
17/07/2013,30.586037,31.007544,29.766016,30.402107,7537938
18/07/2013,30.65501,30.915579,30.279488,30.769968,7905232
19/07/2013,30.769968,31.076517,29.965273,30.624355,6627072
22/07/2013,30.348461,30.953897,30.011255,30.501736,6459628
23/07/2013,30.808287,31.306431,30.762304,31.099508,9060371
24/07/2013,30.808287,30.81595,29.995928,30.532391,5370319
25/07/2013,30.287151,30.601364,29.405821,29.804335,16022998
26/07/2013,29.903963,30.195187,28.968987,29.421146,8393355
29/07/2013,29.122261,29.390491,27.681475,27.781103,10113758
30/07/2013,27.443899,28.034008,26.892109,27.022392,11935744
31/07/2013,27.053047,27.267632,25.765537,26.823135,9749720
01/08/2013,26.97641,27.58951,25.497307,27.053047,14890752
02/08/2013,26.97641,27.428572,22.301521,24.186804,34902456
05/08/2013,24.983833,26.056759,23.8496,25.719555,11938093
06/08/2013,25.443659,25.512632,24.148485,25.152437,9566905
07/08/2013,24.830559,26.36331,24.56999,25.619925,10953256
08/08/2013,25.596933,26.669861,24.930187,25.504969,20369250
12/08/2013,25.596933,26.194708,25.290384,25.941803,19867217
13/08/2013,25.75021,26.501257,25.321039,26.233027,10418909
14/08/2013,25.857502,26.654531,24.922523,25.872829,10171948
16/08/2013,25.443659,25.627588,24.485689,24.547001,8454363
19/08/2013,24.355406,25.213747,23.451082,24.884207,6435502
20/08/2013,24.140821,25.581608,23.918571,24.638966,6129105
21/08/2013,24.761585,25.351694,23.481737,24.048857,5655766
22/08/2013,23.550713,25.504969,23.527721,25.275057,7679175
23/08/2013,25.543287,25.665909,24.294096,25.244402,6427960
26/08/2013,25.13711,25.244402,23.474075,23.979881,13769500
27/08/2013,23.673332,23.880255,22.263203,22.692371,12612697
28/08/2013,22.224882,23.144533,21.236259,22.439468,19936263
29/08/2013,22.700035,23.366781,21.887678,23.113878,22981090
30/08/2013,22.89163,23.07556,21.197941,21.688419,38783544
02/09/2013,21.581127,21.611782,20.814753,21.328222,16436790
03/09/2013,21.412525,21.948988,20.331936,20.531195,14932325
04/09/2013,20.50054,20.845407,19.381632,20.393246,14010165
05/09/2013,20.745779,21.228596,20.385582,20.738115,10413788
06/09/2013,20.945036,21.305233,20.469885,20.906715,7451825
10/09/2013,21.17495,21.673094,21.014009,21.435516,9150934
11/09/2013,21.09831,22.194227,20.998684,21.780384,14494536
12/09/2013,21.910669,22.263203,20.730452,20.929708,11604060
13/09/2013,21.213268,22.033289,21.151958,21.619448,23539139
16/09/2013,22.11759,22.11759,20.538857,20.722788,15267232
17/09/2013,20.615496,21.090649,20.262962,20.730452,6935929
18/09/2013,20.554186,21.037001,20.469885,20.776434,5344398
19/09/2013,21.512154,23.060232,21.151958,22.89163,47378399
20/09/2013,23.106215,23.972219,21.466171,23.152197,26847864
23/09/2013,22.960604,23.520058,21.642439,22.186563,22715143
24/09/2013,21.903006,22.89163,21.696083,22.500778,10685782
25/09/2013,22.40115,22.684708,21.558138,21.887678,8509473
26/09/2013,21.933661,22.316849,21.473835,21.857023,12308962
27/09/2013,21.765059,22.960604,21.688419,22.309183,11017728
30/09/2013,22.079271,22.378159,21.420189,21.573463,7380209
01/10/2013,21.611782,22.048616,21.228596,21.665428,6523494
03/10/2013,21.780384,22.799664,21.765059,22.554424,9825903
04/10/2013,22.240211,22.991259,22.240211,22.730692,15952889
07/10/2013,22.684708,23.259489,22.33984,23.006586,27226040
08/10/2013,23.374447,23.642677,23.090887,23.244162,8422766
09/10/2013,23.267153,24.278769,23.190516,24.156149,9382263
10/10/2013,24.271105,24.661957,23.818945,24.087175,6977156
11/10/2013,24.386061,25.596933,23.818945,25.183092,10454688
14/10/2013,25.550953,26.409292,25.282721,25.964792,10173083
15/10/2013,26.187042,26.516584,24.922523,25.734882,13512948
17/10/2013,25.635254,26.095078,25.40534,25.596933,7826876
18/10/2013,25.673573,27.267632,25.673573,26.876781,10059679
21/10/2013,26.968746,31.107174,26.838463,30.348461,52875445
22/10/2013,30.417435,30.486408,29.198898,29.71237,11596492
23/10/2013,29.865644,30.884924,29.152916,30.371452,10033406
24/10/2013,30.05724,32.747215,30.05724,31.850557,28867044
25/10/2013,31.743263,32.003834,29.513111,29.720032,16997468
28/10/2013,29.444138,32.157108,29.444138,31.766254,27368360
29/10/2013,31.927195,32.862171,30.769968,32.586277,20911693
30/10/2013,32.708897,33.873787,32.088135,32.348701,18020642
31/10/2013,32.187763,32.417675,30.547718,31.827564,24582623
01/11/2013,31.574661,31.827564,30.769968,31.245119,12262510
05/11/2013,30.992216,32.846844,30.601364,32.226082,16634278
06/11/2013,32.341038,33.030773,31.67429,32.095798,11434795
07/11/2013,31.89654,33.383308,31.89654,32.38702,12106614
08/11/2013,32.341038,33.643875,32.072807,33.253021,11252502
11/11/2013,33.10741,36.939289,33.000118,35.843372,38569367
12/11/2013,35.713089,36.295532,34.640163,34.931385,19144960
13/11/2013,34.486889,36.295532,34.256973,35.145969,15289095
14/11/2013,35.559814,38.18848,35.483177,37.437431,15874989
18/11/2013,38.012215,38.893547,37.667343,38.341755,11563642
19/11/2013,38.165489,38.165489,36.418152,37.138546,14195042
20/11/2013,36.954617,39.223087,36.809006,38.196144,20283260
21/11/2013,38.134834,38.502693,36.655731,36.931625,29091203
22/11/2013,37.215183,37.996887,36.939289,37.261166,9821761
25/11/2013,37.575378,39.498981,37.575378,39.238415,27483910
26/11/2013,39.361034,39.836185,36.671059,37.153873,24065467
27/11/2013,37.192192,37.445095,35.575142,36.809006,11173031
28/11/2013,37.268829,40.418633,37.268829,40.066101,36339473
29/11/2013,40.273022,41.062389,39.368698,40.334332,18685955
02/12/2013,40.541252,41.307629,39.958809,40.817146,12136338
03/12/2013,40.617889,41.26931,40.16573,40.955093,23303432
04/12/2013,41.085381,42.303917,40.510597,40.832474,23682235
05/12/2013,42.104656,42.418873,41.016403,41.299965,14969545
06/12/2013,41.230991,42.426537,40.479942,42.012691,14816246
09/12/2013,43.530117,43.882648,42.257935,42.771404,19704719
10/12/2013,42.457191,43.284878,41.713806,42.480183,10663313
11/12/2013,42.365227,42.449528,40.341995,40.88612,12435102
12/12/2013,40.464615,40.709854,38.395401,38.625313,20512123
13/12/2013,38.18848,38.464375,37.307148,38.035206,19751889
16/12/2013,38.035206,40.234703,37.567715,39.652256,27573612
17/12/2013,40.112083,40.43396,38.962521,39.284397,11418178
18/12/2013,39.100468,40.602562,39.100468,39.552628,19639039
19/12/2013,39.851517,40.242367,38.564003,39.000839,12775862
20/12/2013,38.625313,39.9818,38.502693,39.774876,7402835
23/12/2013,39.86684,42.196625,39.790203,41.614178,20835092
24/12/2013,41.828762,42.288589,40.487606,41.154354,9344103
26/12/2013,41.230991,41.78278,40.855465,41.353607,8293841
27/12/2013,41.644833,42.22728,41.384266,41.767452,5671281
30/12/2013,41.951382,41.982037,40.502934,40.809483,5612941
31/12/2013,40.93977,41.047058,39.912827,40.234703,6290260
01/01/2014,40.43396,41.368938,40.204048,41.192673,7564701
02/01/2014,40.464615,41.192673,38.824574,39.138786,17188171
03/01/2014,38.778587,39.246078,37.47575,38.065861,11525782
06/01/2014,37.996887,39.069813,37.506405,38.632977,10660990
07/01/2014,38.832237,39.069813,36.939289,37.0849,11002957
08/01/2014,37.184528,37.383785,36.372169,36.809006,11164732
09/01/2014,36.946953,38.119507,36.786015,37.636688,10507045
10/01/2014,37.644356,37.897259,36.525448,36.931625,5704881
13/01/2014,36.655731,37.437431,35.690098,36.06562,7177827
14/01/2014,35.575142,37.705666,35.444859,37.437431,11475891
15/01/2014,37.705666,38.609985,37.192192,38.18848,8902244
16/01/2014,38.380074,38.770927,37.874268,38.111843,6186316
17/01/2014,38.265118,38.272781,36.494789,36.763023,8975739
20/01/2014,36.946953,38.265118,36.479462,37.812958,8891975
21/01/2014,38.219135,38.395401,37.276493,37.85894,5481746
22/01/2014,37.889595,37.927914,37.123219,37.698002,4602079
23/01/2014,37.399113,39.652256,37.092564,39.445335,23046789
24/01/2014,39.544964,40.234703,38.058197,38.288109,15586221
27/01/2014,37.73632,37.751644,36.218895,36.333851,8768504
28/01/2014,36.939289,37.368458,36.172913,36.770683,7477243
29/01/2014,36.939289,39.391689,36.939289,39.000839,13952648
30/01/2014,37.713329,38.663631,36.356842,36.793678,11247296
31/01/2014,36.923962,37.705666,35.138306,36.609749,20725876
03/02/2014,36.556103,37.261166,35.713089,36.019638,10780834
04/02/2014,35.67477,35.697762,34.57119,35.452522,12381675
05/02/2014,35.253262,36.24955,34.946712,35.306911,10903926
06/02/2014,35.460182,36.088612,34.410252,34.686146,11967824
07/02/2014,35.099987,35.299248,34.272305,34.594181,12557927
10/02/2014,34.333614,35.054005,33.812477,33.981079,9864044
11/02/2014,33.981079,34.456234,33.352654,33.866123,10139020
12/02/2014,34.165009,34.325951,33.513592,33.720512,16561644
13/02/2014,33.904442,34.157345,33.184052,33.375645,14370472
14/02/2014,33.122742,33.597893,32.203091,32.984791,8812757
17/02/2014,32.816189,33.935097,32.662914,33.743504,9081862
18/02/2014,33.758831,35.406536,33.758831,34.908394,21739557
19/02/2014,35.391212,37.552387,35.061668,37.406776,39225103
20/02/2014,37.245838,38.740273,36.648067,37.583042,32912810
21/02/2014,37.774639,38.410728,37.20752,38.257454,19831987
24/02/2014,38.449047,39.039158,37.966232,38.265118,13804431
25/02/2014,38.43372,38.916538,37.766975,38.219135,12963544
26/02/2014,38.288109,38.410728,37.337803,38.058197,11502830
28/02/2014,38.203808,39.315052,38.019878,38.970184,11098296
03/03/2014,39.08514,40.694527,39.08514,40.449287,17474193
04/03/2014,40.771164,41.238655,40.395641,41.031734,13359479
05/03/2014,41.384266,41.53754,40.49527,41.070049,10939992
06/03/2014,41.230991,42.196625,40.955093,42.051014,10300462
07/03/2014,42.22728,47.423302,41.905399,46.457672,38471706
10/03/2014,46.572624,49.492516,46.135792,48.549873,35582025
11/03/2014,48.802776,49.96767,48.29697,48.787453,25433009
12/03/2014,48.894745,49.147648,47.446293,48.02874,16306756
13/03/2014,48.205006,49.048019,46.840858,47.361992,15814673
14/03/2014,46.764221,49.737755,46.220093,49.086338,23328824
18/03/2014,49.561489,50.458149,48.948391,49.507843,17247215
19/03/2014,49.722427,50.197582,49.354568,49.668781,12149667
20/03/2014,49.492516,49.492516,47.90612,48.182014,15529852
21/03/2014,48.434917,50.304874,48.342953,49.97533,19101574
24/03/2014,50.120945,50.856663,49.553825,49.806728,13104636
25/03/2014,49.76841,51.270508,49.446533,50.703388,17504426
26/03/2014,50.948627,51.577057,50.074963,50.412167,12981720
27/03/2014,50.504131,51.132561,50.297211,50.726379,9714620
28/03/2014,50.87199,54.826488,50.596096,54.535267,27232075
31/03/2014,55.033409,57.140942,54.811161,56.40522,22901710
01/04/2014,56.711769,56.91103,53.715244,54.060116,21972544
02/04/2014,54.389652,55.485573,54.075439,54.949108,20047703
03/04/2014,54.99509,55.102383,53.186443,53.899174,15944250
04/04/2014,54.136749,57.094959,53.876183,56.911026,26807316
07/04/2014,57.163933,58.627708,56.489521,58.068256,20483534
09/04/2014,58.390133,59.225483,57.079632,58.604721,15543063
10/04/2014,58.849957,73.250153,58.604717,72.016289,163256482
11/04/2014,69.127052,71.985634,66.299126,67.088493,99345993
15/04/2014,67.41037,69.14238,62.996048,64.007668,60823718
16/04/2014,64.375526,72.31517,64.11496,65.984909,177391228
17/04/2014,66.674652,69.847443,66.582687,67.188126,71473800
21/04/2014,67.747574,69.517899,67.555984,67.916176,41899204
22/04/2014,68.36834,68.927795,66.766617,67.487007,29997176
23/04/2014,67.824211,68.667229,65.279846,66.184166,34164514
24/04/2014,66.184166,66.184166,66.184166,66.184166,34164514
25/04/2014,66.483055,67.578972,65.992577,66.291466,20028751
28/04/2014,66.368103,66.873909,64.084305,65.60939,24352807
29/04/2014,65.141899,68.743866,65.141899,66.475395,42478365
30/04/2014,66.812599,68.19207,60.65094,64.045982,44620801
02/05/2014,64.927315,66.260803,63.800743,64.490479,22671901
05/05/2014,64.83535,67.134476,63.16465,65.333496,34969492
06/05/2014,65.984909,66.873909,65.195549,66.291466,20698162
07/05/2014,66.582687,66.766617,65.164894,65.517426,15131718
08/05/2014,65.984909,66.191833,64.406181,64.812363,12713216
09/05/2014,65.003952,67.594299,65.003952,66.237816,42148638
12/05/2014,66.942879,68.406654,65.402466,65.931267,31488913
13/05/2014,67.019516,74.637291,66.889236,73.342117,129033563
14/05/2014,73.878578,79.319839,73.572029,76.353966,112519539
15/05/2014,76.936417,78.783379,75.947792,76.721832,39984059
16/05/2014,83.534904,89.665909,79.480782,81.189796,124774351
19/05/2014,83.534904,85.742065,82.002159,82.845169,48309966
20/05/2014,83.918091,84.132683,81.097832,81.718597,19135468
21/05/2014,81.917854,81.925514,77.871391,78.997963,28986927
22/05/2014,79.672379,80.109207,76.652855,76.905762,34579057
23/05/2014,77.097351,79.01329,76.660522,77.886719,24369261
26/05/2014,78.783379,81.312416,68.797508,74.94384,45272036
27/05/2014,74.507004,74.859535,69.92408,72.736679,25778962
28/05/2014,72.008621,74.759911,71.778709,73.012573,17169244
29/05/2014,72.36882,73.709976,68.720871,69.249672,22030870
30/05/2014,69.01976,75.028137,68.973778,73.403427,38181345
02/06/2014,74.338402,74.798225,72.591064,73.725304,17431727
03/06/2014,73.618011,76.392288,73.112206,73.970543,39369901
04/06/2014,73.602684,76.928749,73.602684,76.262009,25091701
05/06/2014,76.6222,77.327271,75.150764,76.353973,20274720
06/06/2014,76.974731,77.940369,76.200691,77.526527,18955491
09/06/2014,78.017006,78.829361,77.051369,77.587837,15199909
10/06/2014,77.710457,77.871391,74.721588,76.009102,10566311
11/06/2014,76.009102,77.618492,74.070175,74.729256,17285473
12/06/2014,74.077835,75.411331,73.434082,74.982155,10587325
13/06/2014,74.583641,77.710457,70.544846,72.023949,32283947
16/06/2014,71.579453,73.096878,69.188362,72.744339,17994858
17/06/2014,72.353493,74.338402,71.318886,74.031853,15877371
18/06/2014,74.185127,75.947792,72.43779,73.579689,18813510
19/06/2014,73.564362,74.338402,70.307266,70.606155,19045649
20/06/2014,70.659805,70.81308,68.513954,68.828163,18983369
23/06/2014,69.20369,70.353249,69.035088,69.586876,13348884
24/06/2014,69.962402,71.847687,69.947075,71.188599,14149979
25/06/2014,71.272903,71.732727,70.69046,70.905045,6297469
26/06/2014,71.127289,71.257576,68.713211,69.012093,9215158
27/06/2014,68.705544,69.586876,66.184174,67.065498,17430461
30/06/2014,67.057838,70.0467,67.057838,69.747818,13188995
01/07/2014,70.138664,71.073647,69.770805,70.291939,10344116
02/07/2014,70.828407,76.698837,70.667465,75.518623,51599895
03/07/2014,75.924797,77.63382,74.9515,75.940125,32857322
04/07/2014,76.024429,77.63382,75.71788,76.445938,24703516
07/07/2014,76.637527,77.235306,75.71788,76.353973,13122911
08/07/2014,76.338646,76.438271,68.054123,69.395279,20139695
09/07/2014,69.127052,70.199974,65.325829,68.06179,25372438
10/07/2014,68.06945,71.870674,64.95797,68.138428,25640616
11/07/2014,67.923843,69.878098,63.777752,64.620766,19688526
14/07/2014,64.260567,64.812355,62.720154,63.900372,11489834
15/07/2014,64.452164,66.659325,64.452164,66.44474,15777433
16/07/2014,66.827927,69.341637,65.946594,68.973778,18102038
17/07/2014,68.720871,69.993057,68.536942,69.219017,13661126
18/07/2014,68.935455,70.966354,66.674652,69.747818,20730528
21/07/2014,70.422226,71.058319,68.207397,68.659561,16133257
22/07/2014,68.743866,69.663513,67.678604,68.31469,11191951
23/07/2014,68.521614,69.387619,66.904564,67.854866,10871168
24/07/2014,67.992813,68.950783,66.827927,67.647949,12962878
25/07/2014,67.540657,67.747574,64.406181,65.433121,13647491
28/07/2014,66.023232,67.211113,65.601723,66.306793,11682618
30/07/2014,66.375763,67.578972,66.345108,67.425697,9315377
31/07/2014,67.080826,68.13076,66.084541,66.490723,10707462
01/08/2014,65.808647,66.368103,64.237579,64.452164,10747599
04/08/2014,64.536461,66.552032,64.467491,66.191833,11440661
05/08/2014,66.199493,68.107773,65.356483,67.502335,13865302
06/08/2014,67.701591,70.491196,67.356728,69.663513,27894864
07/08/2014,69.80146,71.694405,69.425934,71.127289,20944699
08/08/2014,70.276611,70.276611,68.567596,69.709496,16013074
11/08/2014,73.14286,74.721588,71.72506,73.564362,34797540
12/08/2014,73.832596,74.238777,72.614059,73.127533,13230952
13/08/2014,73.127533,74.10083,70.828407,73.794273,17332709
14/08/2014,74.070175,74.905518,72.690697,74.614296,15777015
18/08/2014,74.76757,76.330978,74.031853,75.549278,12679407
19/08/2014,75.871155,76.882767,75.104774,76.116394,14132984
20/08/2014,76.024429,77.281281,74.683273,76.330978,21675248
21/08/2014,76.484253,77.143333,75.219734,76.239014,17293700
22/08/2014,76.047417,77.557182,75.426659,77.319603,13959029
25/08/2014,77.403908,79.059273,75.457314,76.277328,20103296
26/08/2014,75.702553,75.871155,73.648666,75.189079,13971444
27/08/2014,75.258057,75.740868,72.997246,73.939888,12951493
28/08/2014,73.824928,75.104774,73.112206,73.403427,11892378
01/09/2014,73.686981,75.687225,73.526047,74.959167,13429079
02/09/2014,74.575981,75.809845,74.575981,75.618248,8817083
03/09/2014,76.024429,76.974731,75.579933,76.223686,13984049
04/09/2014,76.162376,79.089928,75.181419,78.829361,19464556
05/09/2014,79.243202,80.300804,77.725784,78.124298,15586534
08/09/2014,78.185608,80.08622,77.603165,79.342834,11586568
09/09/2014,79.396477,79.396477,77.472878,77.672134,8874124
10/09/2014,76.6222,78.47683,76.292664,77.672134,7235195
11/09/2014,77.955696,78.17794,76.522575,77.020714,5716670
12/09/2014,77.373245,77.38858,75.572266,76.430611,10700729
15/09/2014,76.208359,77.097351,75.457314,76.185364,6417325
16/09/2014,75.633575,77.204643,75.181419,75.66423,16559412
17/09/2014,75.641243,76.637527,74.208122,75.8405,16118995
18/09/2014,75.150764,78.2929,75.150764,78.078316,17331032
19/09/2014,78.553467,78.568794,75.12011,75.8405,16029202
22/09/2014,75.334694,76.407616,74.88253,76.223686,7833962
23/09/2014,76.6222,76.637527,74.077835,74.369057,19682406
24/09/2014,74.353729,74.920845,72.851639,74.03952,16265451
25/09/2014,74.338402,74.338402,71.640762,72.238533,16300897
26/09/2014,71.59478,73.32679,71.104301,72.598732,10924765
29/09/2014,72.805649,74.338402,72.100586,73.112206,5637962
30/09/2014,72.43013,74.031853,71.579453,72.146568,4965223
01/10/2014,71.886002,73.21183,69.770805,71.119629,7856653
07/10/2014,70.429886,71.924324,68.9048,69.318642,7461357
08/10/2014,68.751526,71.65609,68.751526,70.75177,9093116
09/10/2014,71.119629,72.322838,70.721115,71.464493,5687879
10/10/2014,70.767097,71.272903,69.74015,70.62915,7274614
13/10/2014,69.993057,70.81308,69.517899,70.675133,6604016
14/10/2014,71.050652,71.257576,68.291702,69.433601,16332115
15/10/2014,69.433601,69.433601,69.433601,69.433601,16332115
16/10/2014,68.843491,70.000717,67.249435,68.161415,16602981
17/10/2014,68.36068,68.467972,66.536705,67.586639,19042171
20/10/2014,68.605919,69.678841,67.356728,69.01976,6540927
21/10/2014,69.510239,70.966354,69.180695,70.805412,11192740
22/10/2014,71.334213,72.943604,71.334213,72.744339,6596715
27/10/2014,73.089211,73.104538,70.736443,71.081306,5159078
28/10/2014,70.989342,71.863014,70.353249,70.989342,4449660
29/10/2014,71.257576,72.192551,70.782425,71.755714,4915626
30/10/2014,71.380196,72.453117,70.782425,72.146568,5407383
31/10/2014,72.698357,74.798225,72.652374,74.22345,11971419
03/11/2014,74.031853,75.648903,73.418755,74.537659,9252007
05/11/2014,74.859535,75.65657,72.353493,73.303795,5974801
07/11/2014,73.526047,73.962875,71.755714,72.866959,5065827
10/11/2014,72.882294,73.510719,71.349541,71.824692,4696974
11/11/2014,72.039276,74.629623,71.893669,74.407379,9589629
12/11/2014,74.644951,75.235062,72.123581,73.403427,24243383
13/11/2014,73.771286,74.683273,72.797989,73.786613,8612471
14/11/2014,74.024193,75.334694,73.26548,75.104774,7698969
17/11/2014,75.258057,76.775475,75.219734,75.917137,7995912
18/11/2014,76.591545,77.34259,75.334694,76.108727,8624951
19/11/2014,76.330978,76.783142,73.112206,73.955215,7637400
20/11/2014,74.10849,74.215782,72.085258,73.503052,7398614
21/11/2014,73.449409,74.468689,72.820976,73.349777,4493522
24/11/2014,74.415039,74.844208,73.112206,73.93222,6064985
25/11/2014,73.98587,74.292419,70.736443,71.081306,6258356
26/11/2014,70.537186,70.920372,69.050415,69.540894,8390980
27/11/2014,69.694168,70.460541,69.012093,70.023712,7073186
28/11/2014,70.176987,71.809364,70.054367,70.345589,5273545
01/12/2014,70.062027,70.905045,69.012093,69.242004,3592058
02/12/2014,69.264999,69.893425,68.13076,69.625198,7345826
03/12/2014,69.724823,71.53347,69.724823,71.203926,6211480
04/12/2014,71.288231,71.778709,69.763145,70.452881,5701129
05/12/2014,70.238297,71.272903,69.678841,69.947075,3584536
08/12/2014,70.0467,70.406898,68.820503,69.425934,5396553
09/12/2014,69.425934,70.077354,67.318405,67.831879,10886428
10/12/2014,67.295418,68.605919,67.050171,68.513954,6185579
11/12/2014,68.207397,68.674889,66.230148,67.693932,7822003
12/12/2014,67.900848,68.820503,67.601967,68.092445,6276670
15/12/2014,67.441025,68.475632,66.643997,68.13076,4608212
